Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety
2009-11-11,Potato,24,Hooghly,FAQ,Sheoraphuly,1600,1580,1580,West Bengal,Jyoti
2009-02-12,Potato,24,Hooghly,FAQ,Sheoraphuly,1660,1650,1650,West Bengal,Jyoti
2009-03-12,Potato,24,Hooghly,FAQ,Sheoraphuly,1600,1580,1580,West Bengal,Jyoti
2009-04-12,Potato,24,Hooghly,FAQ,Sheoraphuly,1600,1580,1580,West Bengal,Jyoti
2009-05-12,Potato,24,Hooghly,FAQ,Sheoraphuly,1630,1620,1620,West Bengal,Jyoti
2009-09-12,Potato,24,Hooghly,FAQ,Sheoraphuly,1630,1620,1620,West Bengal,Jyoti
2009-02-02,Potato,24,Howrah,FAQ,Ramkrishanpur(Howrah),430,400,420,West Bengal,Jyoti
2009-06-03,Potato,24,Howrah,FAQ,Ramkrishanpur(Howrah),650,630,640,West Bengal,Jyoti
2009-12-03,Potato,24,Howrah,FAQ,Ramkrishanpur(Howrah),790,770,780,West Bengal,Jyoti
2009-01-04,Potato,24,Howrah,FAQ,Ramkrishanpur(Howrah),890,870,880,West Bengal,Jyoti
2009-05-04,Potato,24,Dehradoon,FAQ,Vikasnagar,400,300,350,Uttrakhand,Other
2009-03-07,Potato,24,Dehradoon,FAQ,Vikasnagar,1000,310,819,Uttrakhand,Other
2009-05-07,Potato,24,Dehradoon,FAQ,Vikasnagar,1000,450,650,Uttrakhand,Other
2009-07-07,Potato,24,Dehradoon,FAQ,Vikasnagar,940,400,683,Uttrakhand,Other
2009-08-07,Potato,24,Dehradoon,FAQ,Vikasnagar,900,350,622,Uttrakhand,Other
2009-02-08,Potato,24,Dehradoon,FAQ,Vikasnagar,1400,400,752,Uttrakhand,Other
2009-05-08,Potato,24,Dehradoon,FAQ,Vikasnagar,1150,600,822,Uttrakhand,Other
2009-10-08,Potato,24,Dehradoon,FAQ,Vikasnagar,1200,500,842,Uttrakhand,Other
2009-12-08,Potato,24,Dehradoon,FAQ,Vikasnagar,1200,450,868,Uttrakhand,Other
2009-07-09,Potato,24,Dehradoon,FAQ,Vikasnagar,1200,600,904,Uttrakhand,Other
2009-10-06,Potato,24,Garhwal (Pauri),FAQ,Kotadwara,400,310,350,Uttrakhand,Potato
2009-04-07,Potato,24,Garhwal (Pauri),FAQ,Kotadwara,740,460,525,Uttrakhand,Potato
2009-12-07,Potato,24,Garhwal (Pauri),FAQ,Kotadwara,750,480,550,Uttrakhand,Potato
2009-06-08,Potato,24,Garhwal (Pauri),FAQ,Kotadwara,1450,665,715,Uttrakhand,Potato
2009-06-09,Potato,24,Garhwal (Pauri),FAQ,Kotadwara,1100,650,850,Uttrakhand,Potato
2009-04-11,Potato,24,Garhwal (Pauri),FAQ,Kotadwara,1600,500,1000,Uttrakhand,Potato
2009-05-11,Potato,24,Garhwal (Pauri),FAQ,Kotadwara,1600,800,900,Uttrakhand,Potato
2009-07-11,Potato,24,Garhwal (Pauri),FAQ,Kotadwara,1600,800,1000,Uttrakhand,Potato
2009-12-03,Potato,24,Haridwar,FAQ,Haridwar Union,230,130,200,Uttrakhand,Other
2009-01-04,Potato,24,Haridwar,FAQ,Haridwar Union,310,160,225,Uttrakhand,Other
2009-06-04,Potato,24,Haridwar,FAQ,Haridwar Union,350,170,225,Uttrakhand,Other
2009-12-02,Potato,24,Haridwar,FAQ,Lakshar,400,200,300,Uttrakhand,Other
2009-06-07,Potato,24,Haridwar,FAQ,Lakshar,600,400,500,Uttrakhand,Other
2009-01-08,Potato,24,Haridwar,FAQ,Lakshar,800,600,700,Uttrakhand,Other
2009-07-08,Potato,24,Haridwar,FAQ,Lakshar,800,600,700,Uttrakhand,Other
2009-10-08,Potato,24,Haridwar,FAQ,Lakshar,800,600,700,Uttrakhand,Other
2009-02-09,Potato,24,Haridwar,FAQ,Lakshar,900,700,800,Uttrakhand,Other
2009-05-09,Potato,24,Haridwar,FAQ,Lakshar,900,700,800,Uttrakhand,Other
2009-09-09,Potato,24,Haridwar,FAQ,Lakshar,1000,800,900,Uttrakhand,Other
2009-12-09,Potato,24,Haridwar,FAQ,Lakshar,1000,800,900,Uttrakhand,Other
2009-03-11,Potato,24,Haridwar,FAQ,Lakshar,800,600,700,Uttrakhand,Other
2009-02-12,Potato,24,Haridwar,FAQ,Lakshar,800,600,700,Uttrakhand,Other
2009-01-04,Potato,24,Haridwar,FAQ,Manglaur,350,320,330,Uttrakhand,Other
2009-07-08,Potato,24,Haridwar,FAQ,Manglaur,380,300,350,Uttrakhand,Other
2009-01-09,Potato,24,Haridwar,FAQ,Manglaur,450,350,400,Uttrakhand,Other
2009-07-12,Potato,24,Haridwar,FAQ,Roorkee,800,500,650,Uttrakhand,Other
2009-05-02,Potato,24,Nanital,FAQ,Haldwani,410,150,302,Uttrakhand,Other
2009-02-03,Potato,24,Nanital,FAQ,Haldwani,450,230,274,Uttrakhand,Other
2009-12-03,Potato,24,Nanital,FAQ,Haldwani,350,200,222,Uttrakhand,Other
2009-07-04,Potato,24,Nanital,FAQ,Haldwani,550,270,314,Uttrakhand,Other
2009-10-04,Potato,24,Nanital,FAQ,Haldwani,600,300,365,Uttrakhand,Other
2009-12-05,Potato,24,Nanital,FAQ,Haldwani,550,400,490,Uttrakhand,Other
2009-03-06,Potato,24,Nanital,FAQ,Haldwani,850,450,793,Uttrakhand,Other
2009-07-06,Potato,24,Nanital,FAQ,Haldwani,850,600,775,Uttrakhand,Other
2009-09-06,Potato,24,Nanital,FAQ,Haldwani,900,650,768,Uttrakhand,Other
2009-10-06,Potato,24,Nanital,FAQ,Haldwani,1000,650,713,Uttrakhand,Other
2009-11-06,Potato,24,Nanital,FAQ,Haldwani,800,400,528,Uttrakhand,Other
2009-05-08,Potato,24,Nanital,FAQ,Haldwani,1250,610,655,Uttrakhand,Other
2009-06-08,Potato,24,Nanital,FAQ,Haldwani,1000,700,733,Uttrakhand,Other
2009-09-08,Potato,24,Nanital,FAQ,Haldwani,980,720,800,Uttrakhand,Other
2009-07-09,Potato,24,Nanital,FAQ,Haldwani,1000,700,806,Uttrakhand,Other
2009-07-10,Potato,24,Nanital,FAQ,Haldwani,900,750,800,Uttrakhand,Other
2009-08-02,Potato,24,Nanital,FAQ,Ramnagar,250,200,230,Uttrakhand,Other
2009-03-05,Potato,24,Nanital,FAQ,Ramnagar,700,500,650,Uttrakhand,Other
2009-08-06,Potato,24,Nanital,FAQ,Ramnagar,700,500,600,Uttrakhand,Other
2009-01-01,Potato,24,UdhamSinghNagar,FAQ,Khateema,250,250,250,Uttrakhand,Other
2009-04-02,Potato,24,UdhamSinghNagar,FAQ,Khateema,250,250,250,Uttrakhand,Other
2009-12-02,Potato,24,UdhamSinghNagar,FAQ,Khateema,200,200,200,Uttrakhand,Other
2009-04-03,Potato,24,UdhamSinghNagar,FAQ,Khateema,310,310,310,Uttrakhand,Other
2009-07-03,Potato,24,UdhamSinghNagar,FAQ,Khateema,310,310,310,Uttrakhand,Other
2009-09-03,Potato,24,UdhamSinghNagar,FAQ,Khateema,310,310,310,Uttrakhand,Other
2009-04-04,Potato,24,UdhamSinghNagar,FAQ,Khateema,400,300,350,Uttrakhand,Other
2009-06-04,Potato,24,UdhamSinghNagar,FAQ,Khateema,350,300,325,Uttrakhand,Other
2009-10-05,Potato,24,UdhamSinghNagar,FAQ,Khateema,440,400,420,Uttrakhand,Other
2009-01-06,Potato,24,UdhamSinghNagar,FAQ,Khateema,500,400,450,Uttrakhand,Other
2009-06-06,Potato,24,UdhamSinghNagar,FAQ,Khateema,450,400,425,Uttrakhand,Other
2009-11-06,Potato,24,UdhamSinghNagar,FAQ,Khateema,500,500,500,Uttrakhand,Other
2009-01-07,Potato,24,UdhamSinghNagar,FAQ,Khateema,650,500,575,Uttrakhand,Other
2009-05-08,Potato,24,UdhamSinghNagar,FAQ,Khateema,750,700,725,Uttrakhand,Other
2009-11-08,Potato,24,UdhamSinghNagar,FAQ,Khateema,800,700,750,Uttrakhand,Other
2009-02-10,Potato,24,UdhamSinghNagar,FAQ,Khateema,800,800,800,Uttrakhand,Other
2009-03-10,Potato,24,UdhamSinghNagar,FAQ,Khateema,820,800,810,Uttrakhand,Other
2009-09-10,Potato,24,UdhamSinghNagar,FAQ,Khateema,850,800,825,Uttrakhand,Other
2009-04-01,Potato,24,UdhamSinghNagar,FAQ,Kicchha,250,215,250,Uttrakhand,Other
2009-08-02,Potato,24,UdhamSinghNagar,FAQ,Kicchha,250,240,250,Uttrakhand,Other
2009-10-02,Potato,24,UdhamSinghNagar,FAQ,Kicchha,300,240,270,Uttrakhand,Other
2009-11-02,Potato,24,UdhamSinghNagar,FAQ,Kicchha,300,240,270,Uttrakhand,Other
2009-05-04,Potato,24,UdhamSinghNagar,FAQ,Kicchha,311,275,300,Uttrakhand,Other
2009-11-06,Potato,24,UdhamSinghNagar,FAQ,Kicchha,500,400,400,Uttrakhand,Other
2009-12-11,Potato,24,UdhamSinghNagar,FAQ,Kicchha,800,700,800,Uttrakhand,Other
2009-05-12,Potato,24,UdhamSinghNagar,FAQ,Kicchha,800,600,650,Uttrakhand,Other
2009-10-05,Potato,24,UdhamSinghNagar,FAQ,Rudrapur,710,690,700,Uttrakhand,Other
2009-04-07,Potato,24,UdhamSinghNagar,FAQ,Rudrapur,730,710,720,Uttrakhand,Other
2009-05-07,Potato,24,UdhamSinghNagar,FAQ,Rudrapur,720,700,710,Uttrakhand,Other
2009-06-08,Potato,24,UdhamSinghNagar,FAQ,Rudrapur,800,750,775,Uttrakhand,Other
2009-09-08,Potato,24,UdhamSinghNagar,FAQ,Rudrapur,780,760,770,Uttrakhand,Other
2009-02-09,Potato,24,UdhamSinghNagar,FAQ,Rudrapur,700,600,650,Uttrakhand,Other
2009-09-09,Potato,24,UdhamSinghNagar,FAQ,Rudrapur,650,600,625,Uttrakhand,Other
2009-01-11,Potato,24,UdhamSinghNagar,FAQ,Rudrapur,1200,1000,1100,Uttrakhand,Other
2009-03-11,Potato,24,UdhamSinghNagar,FAQ,Rudrapur,1200,1100,1150,Uttrakhand,Other
2009-11-11,Potato,24,UdhamSinghNagar,FAQ,Rudrapur,800,700,750,Uttrakhand,Other
2009-03-12,Potato,24,UdhamSinghNagar,FAQ,Rudrapur,1000,900,950,Uttrakhand,Other
2009-02-02,Potato,24,UdhamSinghNagar,FAQ,Sitarganj,120,100,110,Uttrakhand,Other
2009-08-02,Potato,24,UdhamSinghNagar,FAQ,Sitarganj,160,140,150,Uttrakhand,Other
2009-12-02,Potato,24,UdhamSinghNagar,FAQ,Sitarganj,220,180,211,Uttrakhand,Other
2009-06-03,Potato,24,UdhamSinghNagar,FAQ,Sitarganj,410,300,360,Uttrakhand,Other
2009-07-04,Potato,24,UdhamSinghNagar,FAQ,Sitarganj,550,450,500,Uttrakhand,Other
2009-08-08,Potato,24,UdhamSinghNagar,FAQ,Sitarganj,850,750,800,Uttrakhand,Other
2009-05-09,Potato,24,UdhamSinghNagar,FAQ,Sitarganj,900,750,800,Uttrakhand,Other
2009-08-09,Potato,24,UdhamSinghNagar,FAQ,Sitarganj,850,750,800,Uttrakhand,Other
2009-01-11,Potato,24,UdhamSinghNagar,FAQ,Sitarganj,750,650,700,Uttrakhand,Other
2009-01-12,Potato,24,UdhamSinghNagar,FAQ,Sitarganj,700,650,687,Uttrakhand,Other
2009-06-10,Potato,24,Alipurduar,FAQ,Alipurduar,1700,1550,1600,West Bengal,(Red Nanital)
2009-07-10,Potato,24,Alipurduar,FAQ,Alipurduar,1650,1500,1550,West Bengal,(Red Nanital)
2009-09-10,Potato,24,Alipurduar,FAQ,Alipurduar,1700,1550,1600,West Bengal,(Red Nanital)
2009-11-12,Potato,24,Alipurduar,FAQ,Alipurduar,1300,1200,1250,West Bengal,(Red Nanital)
2009-04-06,Potato,24,Alipurduar,FAQ,Alipurduar,1000,900,950,West Bengal,Jyoti
2009-09-06,Potato,24,Alipurduar,FAQ,Alipurduar,1000,900,950,West Bengal,Jyoti
2009-10-06,Potato,24,Alipurduar,FAQ,Alipurduar,1000,900,975,West Bengal,Jyoti
2009-07-07,Potato,24,Alipurduar,FAQ,Alipurduar,1125,1050,1075,West Bengal,Jyoti
2009-03-08,Potato,24,Alipurduar,FAQ,Alipurduar,1100,1000,1050,West Bengal,Jyoti
2009-04-08,Potato,24,Alipurduar,FAQ,Alipurduar,1100,1000,1050,West Bengal,Jyoti
2009-10-08,Potato,24,Alipurduar,FAQ,Alipurduar,1100,1000,1050,West Bengal,Jyoti
2009-07-10,Potato,24,Alipurduar,FAQ,Alipurduar,1500,1350,1400,West Bengal,Jyoti
2009-09-11,Potato,24,Alipurduar,FAQ,Alipurduar,1700,1600,1650,West Bengal,Jyoti
2009-10-11,Potato,24,Alipurduar,FAQ,Alipurduar,1450,1375,1400,West Bengal,Jyoti
2009-12-06,Potato,24,Alipurduar,FAQ,Alipurduar,1200,1050,1100,West Bengal,Red
2009-10-08,Potato,24,Alipurduar,FAQ,Alipurduar,1250,1150,1200,West Bengal,Red
2009-11-08,Potato,24,Alipurduar,FAQ,Alipurduar,1250,1150,1200,West Bengal,Red
2009-12-08,Potato,24,Alipurduar,FAQ,Alipurduar,1250,1150,1200,West Bengal,Red
2009-02-02,Potato,24,Bankura,FAQ,Bankura Sadar,420,390,400,West Bengal,Jyoti
2009-12-03,Potato,24,Bankura,FAQ,Bankura Sadar,630,600,620,West Bengal,Jyoti
2009-03-04,Potato,24,Bankura,FAQ,Bankura Sadar,850,820,840,West Bengal,Jyoti
2009-01-01,Tamarind Fruit,261,Anantapur,FAQ,Hindupur,900,700,800,Andhra Pradesh,With Seed 1Variety
2009-11-03,Tamarind Fruit,261,Anantapur,FAQ,Hindupur,1400,1000,1200,Andhra Pradesh,With Seed 1Variety
2009-12-03,Tamarind Fruit,261,Anantapur,FAQ,Hindupur,1500,800,1000,Andhra Pradesh,With Seed 1Variety
2009-04-05,Tamarind Fruit,261,Anantapur,FAQ,Hindupur,1700,800,1000,Andhra Pradesh,With Seed 1Variety
2009-03-08,Tamarind Fruit,261,Anantapur,FAQ,Kalyandurg,2300,2100,2200,Andhra Pradesh,Non A/c Fine
2009-09-02,Tamarind Fruit,261,Anantapur,FAQ,Kalyandurg,2700,2100,2400,Andhra Pradesh,Non A/c Flower
2009-01-03,Tamarind Fruit,261,Anantapur,FAQ,Kalyandurg,2600,2200,2400,Andhra Pradesh,Non A/c Flower
2009-05-03,Tamarind Fruit,261,Anantapur,FAQ,Kalyandurg,2500,2200,2400,Andhra Pradesh,Non A/c Flower
2009-09-03,Tamarind Fruit,261,Anantapur,FAQ,Kalyandurg,2500,2100,2300,Andhra Pradesh,Non A/c Flower
2009-10-04,Tamarind Fruit,261,Anantapur,FAQ,Kalyandurg,2500,2300,2400,Andhra Pradesh,Non A/c Flower
2009-08-05,Tamarind Fruit,261,Anantapur,FAQ,Kalyandurg,2500,2200,2400,Andhra Pradesh,Non A/c Flower
2009-08-06,Tamarind Fruit,261,Anantapur,FAQ,Kalyandurg,2400,2100,2200,Andhra Pradesh,Non A/c Flower
2009-02-08,Tamarind Fruit,261,Anantapur,FAQ,Kalyandurg,2300,2100,2200,Andhra Pradesh,Non A/c Flower
2009-05-08,Tamarind Fruit,261,Anantapur,FAQ,Kalyandurg,2300,2100,2200,Andhra Pradesh,Non A/c Flower
2009-10-08,Tamarind Fruit,261,Anantapur,FAQ,Kalyandurg,2300,2100,2200,Andhra Pradesh,Non A/c Flower
2009-11-08,Tamarind Fruit,261,Anantapur,FAQ,Kalyandurg,2300,2100,2200,Andhra Pradesh,Non A/c Flower
2009-12-12,Tamarind Fruit,261,Anantapur,FAQ,Kalyandurg,2600,2300,2500,Andhra Pradesh,Non A/c Flower
2009-07-01,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,2800,1800,2000,Andhra Pradesh,Flower A/c
2009-01-03,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,2200,1600,1800,Andhra Pradesh,Flower A/c
2009-02-03,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,2200,1600,1800,Andhra Pradesh,Flower A/c
2009-06-01,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,5800,3800,4900,Andhra Pradesh,Karpuli A/c Fine
2009-07-01,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,5800,3400,4900,Andhra Pradesh,Karpuli A/c Fine
2009-11-02,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,5700,3500,4900,Andhra Pradesh,Karpuli A/c Fine
2009-04-03,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,4500,3500,4000,Andhra Pradesh,Karpuli A/c Fine
2009-05-03,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,4500,3500,4000,Andhra Pradesh,Karpuli A/c Fine
2009-12-03,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,5700,3500,4800,Andhra Pradesh,Karpuli A/c Fine
2009-11-04,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,4500,3500,4000,Andhra Pradesh,Non A/c Fine
2009-01-05,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,2700,2500,2600,Andhra Pradesh,Non A/c Fine
2009-02-05,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,2700,2500,2600,Andhra Pradesh,Non A/c Fine
2009-06-05,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,2700,2500,2600,Andhra Pradesh,Non A/c Fine
2009-07-05,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,2700,2500,2600,Andhra Pradesh,Non A/c Fine
2009-10-04,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,2500,1600,2000,Andhra Pradesh,Non A/c Flower
2009-12-04,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,2500,1600,2000,Andhra Pradesh,Non A/c Flower
2009-01-05,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,1900,1500,1700,Andhra Pradesh,Non A/c Flower
2009-04-05,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,1900,1500,1700,Andhra Pradesh,Non A/c Flower
2009-09-05,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,1900,1500,1700,Andhra Pradesh,Non A/c Flower
2009-11-06,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,1900,1500,1700,Andhra Pradesh,Non A/c Flower
2009-12-06,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,1900,1500,1700,Andhra Pradesh,Non A/c Flower
2009-03-07,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,1960,1630,1740,Andhra Pradesh,Non A/c Flower
2009-01-08,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,1980,1740,1840,Andhra Pradesh,Non A/c Flower
2009-02-12,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,2600,2200,2400,Andhra Pradesh,Non A/c Flower
2009-12-12,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,2800,2450,2600,Andhra Pradesh,Non A/c Flower
2009-02-11,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,2250,2150,2200,Andhra Pradesh,Tamarind Fruit
2009-04-11,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,3100,2500,2800,Andhra Pradesh,Tamarind Fruit
2009-09-11,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,3050,2550,2800,Andhra Pradesh,Tamarind Fruit
2009-10-11,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,3100,2600,2800,Andhra Pradesh,Tamarind Fruit
2009-09-12,Tamarind Fruit,261,Anantapur,FAQ,Madakasira,2900,2500,2700,Andhra Pradesh,Tamarind Fruit
2009-01-03,Tamarind Fruit,261,Anantapur,FAQ,Rayadurg,3850,3200,3525,Andhra Pradesh,Chapathi
2009-02-03,Tamarind Fruit,261,Anantapur,FAQ,Rayadurg,3850,3200,3525,Andhra Pradesh,Chapathi
2009-05-03,Tamarind Fruit,261,Anantapur,FAQ,Rayadurg,3200,3000,3100,Andhra Pradesh,Chapathi
2009-07-03,Tamarind Fruit,261,Anantapur,FAQ,Rayadurg,3200,3000,3100,Andhra Pradesh,Chapathi
2009-08-03,Tamarind Fruit,261,Anantapur,FAQ,Rayadurg,3200,3000,3100,Andhra Pradesh,Chapathi
2009-12-03,Tamarind Fruit,261,Anantapur,FAQ,Rayadurg,5200,4410,4805,Andhra Pradesh,Non A/c Fine
2009-01-04,Tamarind Fruit,261,Anantapur,FAQ,Rayadurg,4000,3200,3600,Andhra Pradesh,Non A/c Fine
2009-01-05,Tamarind Fruit,261,Anantapur,FAQ,Rayadurg,3000,2500,2750,Andhra Pradesh,Non A/c Fine
2009-07-05,Tamarind Fruit,261,Anantapur,FAQ,Rayadurg,3000,2500,2750,Andhra Pradesh,Non A/c Fine
2009-08-01,Tamarind Fruit,261,Anantapur,FAQ,Rayadurg,3820,2200,3010,Andhra Pradesh,Non A/c Flower
2009-09-01,Tamarind Fruit,261,Anantapur,FAQ,Rayadurg,3820,2200,3010,Andhra Pradesh,Non A/c Flower
2009-02-03,Tamarind Fruit,261,Anantapur,FAQ,Rayadurg,2450,1600,2075,Andhra Pradesh,Non A/c Flower
2009-02-04,Tamarind Fruit,261,Anantapur,FAQ,Rayadurg,2060,1250,1655,Andhra Pradesh,Non A/c Flower
2009-05-04,Tamarind Fruit,261,Anantapur,FAQ,Rayadurg,2060,1250,1655,Andhra Pradesh,Non A/c Flower
2009-09-04,Tamarind Fruit,261,Anantapur,FAQ,Rayadurg,2010,1000,1505,Andhra Pradesh,Non A/c Flower
2009-01-05,Tamarind Fruit,261,Anantapur,FAQ,Rayadurg,1600,1200,1400,Andhra Pradesh,Non A/c Flower
2009-07-05,Tamarind Fruit,261,Anantapur,FAQ,Rayadurg,1600,1200,1400,Andhra Pradesh,Non A/c Flower
2009-12-05,Tamarind Fruit,261,Anantapur,FAQ,Rayadurg,1600,1200,1400,Andhra Pradesh,Non A/c Flower
2009-03-11,Tamarind Fruit,261,Anantapur,FAQ,Rayadurg,2100,1800,1950,Andhra Pradesh,Non A/c Flower
2009-04-11,Tamarind Fruit,261,Anantapur,FAQ,Rayadurg,2100,1800,1950,Andhra Pradesh,Non A/c Flower
2009-12-03,Tamarind Fruit,261,Vijayanagaram,FAQ,Kurupam,900,850,900,Andhra Pradesh,With Seed 1Variety
2009-01-04,Tamarind Fruit,261,Vijayanagaram,FAQ,Saluru,1100,1000,1050,Andhra Pradesh,Tamarind Fruit
2009-03-04,Tamarind Fruit,261,Vijayanagaram,FAQ,Saluru,1100,1000,1050,Andhra Pradesh,Tamarind Fruit
2009-04-04,Tamarind Fruit,261,Vijayanagaram,FAQ,Saluru,1100,1000,1050,Andhra Pradesh,Tamarind Fruit
2009-06-04,Tamarind Fruit,261,Vijayanagaram,FAQ,Saluru,1100,1000,1050,Andhra Pradesh,Tamarind Fruit
2009-01-05,Tamarind Fruit,261,Vijayanagaram,FAQ,Saluru,1100,1000,1050,Andhra Pradesh,Tamarind Fruit
2009-01-06,Tamarind Fruit,261,Vijayanagaram,FAQ,Saluru,1450,1380,1400,Andhra Pradesh,Tamarind Fruit
2009-10-06,Tamarind Fruit,261,Vijayanagaram,FAQ,Saluru,1450,1380,1400,Andhra Pradesh,Tamarind Fruit
2009-04-07,Tamarind Fruit,261,Vijayanagaram,FAQ,Saluru,1450,1380,1400,Andhra Pradesh,Tamarind Fruit
2009-10-07,Tamarind Fruit,261,Vijayanagaram,FAQ,Saluru,1450,1380,1400,Andhra Pradesh,Tamarind Fruit
2009-01-08,Tamarind Fruit,261,Vijayanagaram,FAQ,Saluru,1450,1380,1400,Andhra Pradesh,Tamarind Fruit
2009-07-08,Tamarind Fruit,261,Vijayanagaram,FAQ,Saluru,1450,1380,1400,Andhra Pradesh,Tamarind Fruit
2009-11-08,Tamarind Fruit,261,Vijayanagaram,FAQ,Saluru,1450,1380,1400,Andhra Pradesh,Tamarind Fruit
2009-08-09,Tamarind Fruit,261,Vijayanagaram,FAQ,Saluru,1450,1400,1430,Andhra Pradesh,Tamarind Fruit
2009-01-10,Tamarind Fruit,261,Vijayanagaram,FAQ,Saluru,1450,1400,1430,Andhra Pradesh,Tamarind Fruit
2009-10-11,Tamarind Fruit,261,Vijayanagaram,FAQ,Saluru,1450,1400,1430,Andhra Pradesh,Tamarind Fruit
2009-03-12,Tamarind Fruit,261,Vijayanagaram,FAQ,Saluru,1450,1400,1430,Andhra Pradesh,Tamarind Fruit
2009-06-04,Tamarind Fruit,261,Bastar,FAQ,Jagdalpur,1611,1411,1506,Chattisgarh,Tamarind Fruit
2009-04-05,Tamarind Fruit,261,Bastar,FAQ,Jagdalpur,1300,1300,1300,Chattisgarh,Tamarind Fruit
2009-04-06,Tamarind Fruit,261,Bastar,FAQ,Jagdalpur,1350,1300,1325,Chattisgarh,Tamarind Fruit
2009-04-04,Tamarind Fruit,261,Dhamtari,FAQ,Nagari,1500,1300,1300,Chattisgarh,Tamarind Fruit
2009-11-04,Tamarind Fruit,261,Dhamtari,FAQ,Nagari,1300,1300,1300,Chattisgarh,Tamarind Fruit
2009-08-03,Tamarind Fruit,261,Kondagaon,FAQ,Keshkal,1600,1550,1550,Chattisgarh,Other
2009-08-03,Tamarind Fruit,261,Kondagaon,FAQ,Kondagoan,800,700,750,Chattisgarh,With Seed 1Variety
2009-02-02,Tamarind Fruit,261,Vadodara(Baroda),FAQ,Vadodara,3000,2000,3000,Gujarat,Other
2009-03-02,Tamarind Fruit,261,Vadodara(Baroda),FAQ,Vadodara,3000,2000,3000,Gujarat,Other
2009-05-02,Tamarind Fruit,261,Vadodara(Baroda),FAQ,Vadodara,3000,2000,2500,Gujarat,Other
2009-05-03,Tamarind Fruit,261,Vadodara(Baroda),FAQ,Vadodara,2800,2000,2500,Gujarat,Other
2009-07-03,Tamarind Fruit,261,Vadodara(Baroda),FAQ,Vadodara,2500,2000,2300,Gujarat,Other
2009-09-03,Tamarind Fruit,261,Vadodara(Baroda),FAQ,Vadodara,2500,2000,2300,Gujarat,Other
2009-12-03,Tamarind Fruit,261,Vadodara(Baroda),FAQ,Vadodara,2500,2000,2400,Gujarat,Other
2009-07-04,Tamarind Fruit,261,Vadodara(Baroda),FAQ,Vadodara,3000,1500,2800,Gujarat,Other
2009-01-05,Tamarind Fruit,261,Vadodara(Baroda),FAQ,Vadodara,2500,1500,2200,Gujarat,Other
2009-04-05,Tamarind Fruit,261,Vadodara(Baroda),FAQ,Vadodara,2500,1500,2200,Gujarat,Other
2009-06-05,Tamarind Fruit,261,Vadodara(Baroda),FAQ,Vadodara,2500,1500,2200,Gujarat,Other
2009-04-06,Tamarind Fruit,261,Vadodara(Baroda),FAQ,Vadodara,3000,2000,2800,Gujarat,Other
2009-05-09,Tamarind Fruit,261,Vadodara(Baroda),FAQ,Vadodara,3500,2200,3000,Gujarat,Other
2009-07-09,Tamarind Fruit,261,Vadodara(Baroda),FAQ,Vadodara,3500,2200,3000,Gujarat,Other
2009-11-09,Tamarind Fruit,261,Vadodara(Baroda),FAQ,Vadodara,3500,2200,3000,Gujarat,Other
2009-01-10,Tamarind Fruit,261,Vadodara(Baroda),FAQ,Vadodara,3500,2200,3000,Gujarat,Other
2009-05-10,Tamarind Fruit,261,Vadodara(Baroda),FAQ,Vadodara,3500,2200,3000,Gujarat,Other
2009-01-12,Tamarind Fruit,261,Vadodara(Baroda),FAQ,Vadodara,2700,2000,2500,Gujarat,Other
2009-08-12,Tamarind Fruit,261,Vadodara(Baroda),FAQ,Vadodara,2500,2000,2300,Gujarat,Other
2009-11-12,Tamarind Fruit,261,Vadodara(Baroda),FAQ,Vadodara,2500,2000,2300,Gujarat,Other
2009-09-01,Tamarind Fruit,261,Bangalore,FAQ,Bangalore,4500,3000,4000,Karnataka,Tamarind Fruit
